"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2003","15,060.90","15,060.90","15,060.90","15,060.90","","0.00%"
"01/04/2003","15,060.30","15,060.30","15,060.30","15,060.30","","-0.10%"
"31/03/2003","15,075.40","15,075.40","15,075.40","15,075.40","","-0.38%"
"28/03/2003","15,132.90","15,132.90","15,132.90","15,132.90","","0.18%"
"27/03/2003","15,105.50","15,105.50","15,105.50","15,105.50","","0.05%"
"26/03/2003","15,098.10","15,098.10","15,098.10","15,098.10","","1.34%"
"25/03/2003","14,898.30","14,898.30","14,898.30","14,898.30","","-0.08%"
"24/03/2003","14,910.90","14,910.90","14,910.90","14,910.90","","-0.27%"
"21/03/2003","14,950.60","14,950.60","14,950.60","14,950.60","","0.02%"
"20/03/2003","14,947.10","14,947.10","14,947.10","14,947.10","","0.68%"
"19/03/2003","14,846.20","14,846.20","14,846.20","14,846.20","","0.41%"
"18/03/2003","14,785.30","14,785.30","14,785.30","14,785.30","","3.51%"
"17/03/2003","14,284.40","14,284.40","14,284.40","14,284.40","","-0.28%"
"14/03/2003","14,324.90","14,324.90","14,324.90","14,324.90","","1.95%"
"13/03/2003","14,050.60","14,050.60","14,050.60","14,050.60","","-0.63%"
"12/03/2003","14,139.20","14,139.20","14,139.20","14,139.20","","-0.15%"
"11/03/2003","14,160.30","14,160.30","14,160.30","14,160.30","","-0.63%"
"10/03/2003","14,250.20","14,250.20","14,250.20","14,250.20","","-0.09%"
"07/03/2003","14,263.70","14,263.70","14,263.70","14,263.70","","-1.13%"
"06/03/2003","14,426.20","14,426.20","14,426.20","14,426.20","","0.03%"
"05/03/2003","14,422.40","14,422.40","14,422.40","14,422.40","","-1.21%"
"04/03/2003","14,599.30","14,599.30","14,599.30","14,599.30","","-0.10%"
"03/03/2003","14,613.70","14,613.70","14,613.70","14,613.70","","0.78%"
"28/02/2003","14,500.70","14,500.70","14,500.70","14,500.70","","0.17%"
"27/02/2003","14,476.20","14,476.20","14,476.20","14,476.20","","-1.07%"
"26/02/2003","14,633.10","14,633.10","14,633.10","14,633.10","","1.01%"
"25/02/2003","14,486.30","14,486.30","14,486.30","14,486.30","","-1.99%"
"24/02/2003","14,780.70","14,780.70","14,780.70","14,780.70","","1.30%"
"21/02/2003","14,590.30","14,590.30","14,590.30","14,590.30","","0.04%"
"20/02/2003","14,584.50","14,584.50","14,584.50","14,584.50","","-1.59%"
"19/02/2003","14,819.90","14,819.90","14,819.90","14,819.90","","0.70%"
"18/02/2003","14,716.40","14,716.40","14,716.40","14,716.40","","0.02%"
"17/02/2003","14,713.10","14,713.10","14,713.10","14,713.10","","1.14%"
"14/02/2003","14,547.80","14,547.80","14,547.80","14,547.80","","-0.64%"
"13/02/2003","14,641.70","14,641.70","14,641.70","14,641.70","","-1.70%"
"12/02/2003","14,895.50","14,895.50","14,895.50","14,895.50","","0.19%"
"11/02/2003","14,866.80","14,866.80","14,866.80","14,866.80","","-0.34%"
"10/02/2003","14,917.40","14,917.40","14,917.40","14,917.40","","-0.49%"
"07/02/2003","14,991.40","14,991.40","14,991.40","14,991.40","","0.69%"
"06/02/2003","14,888.50","14,888.50","14,888.50","14,888.50","","-1.11%"
"05/02/2003","15,056.20","15,056.20","15,056.20","15,056.20","","-0.94%"
"04/02/2003","15,199.50","15,199.50","15,199.50","15,199.50","","0.16%"
"03/02/2003","15,175.90","15,175.90","15,175.90","15,175.90","","-0.48%"
"31/01/2003","15,249.70","15,249.70","15,249.70","15,249.70","","-0.25%"
"30/01/2003","15,287.30","15,287.30","15,287.30","15,287.30","","0.42%"
"29/01/2003","15,222.90","15,222.90","15,222.90","15,222.90","","-0.43%"
"28/01/2003","15,288.10","15,288.10","15,288.10","15,288.10","","-2.04%"
"24/01/2003","15,607.00","15,607.00","15,607.00","15,607.00","","0.07%"
"23/01/2003","15,595.70","15,595.70","15,595.70","15,595.70","","-0.06%"
"22/01/2003","15,605.20","15,605.20","15,605.20","15,605.20","","-0.84%"
"21/01/2003","15,737.20","15,737.20","15,737.20","15,737.20","","-0.14%"
"20/01/2003","15,759.70","15,759.70","15,759.70","15,759.70","","0.14%"
"17/01/2003","15,738.10","15,738.10","15,738.10","15,738.10","","-0.15%"
"16/01/2003","15,761.80","15,761.80","15,761.80","15,761.80","","-0.67%"
"15/01/2003","15,868.90","15,868.90","15,868.90","15,868.90","","0.04%"
"14/01/2003","15,862.80","15,862.80","15,862.80","15,862.80","","0.21%"
"13/01/2003","15,829.50","15,829.50","15,829.50","15,829.50","","0.19%"
"10/01/2003","15,799.80","15,799.80","15,799.80","15,799.80","","-0.04%"
"09/01/2003","15,806.50","15,806.50","15,806.50","15,806.50","","-0.32%"
"08/01/2003","15,857.00","15,857.00","15,857.00","15,857.00","","0.01%"
"07/01/2003","15,855.20","15,855.20","15,855.20","15,855.20","","-0.03%"
"06/01/2003","15,859.90","15,859.90","15,859.90","15,859.90","","0.65%"
"03/01/2003","15,757.50","15,757.50","15,757.50","15,757.50","","0.92%"
"02/01/2003","15,613.40","15,613.40","15,613.40","15,613.40","","0.68%"
"31/12/2002","15,507.90","15,507.90","15,507.90","15,507.90","","0.48%"
"30/12/2002","15,433.60","15,433.60","15,433.60","15,433.60","","-1.14%"
"27/12/2002","15,611.40","15,611.40","15,611.40","15,611.40","","-0.19%"
"24/12/2002","15,640.50","15,640.50","15,640.50","15,640.50","","-0.02%"
"23/12/2002","15,643.80","15,643.80","15,643.80","15,643.80","","0.87%"
"20/12/2002","15,508.30","15,508.30","15,508.30","15,508.30","","0.75%"
"19/12/2002","15,393.30","15,393.30","15,393.30","15,393.30","","0.09%"
"18/12/2002","15,380.10","15,380.10","15,380.10","15,380.10","","-0.01%"
"17/12/2002","15,381.20","15,381.20","15,381.20","15,381.20","","1.25%"
"16/12/2002","15,191.30","15,191.30","15,191.30","15,191.30","","-0.72%"
"13/12/2002","15,301.70","15,301.70","15,301.70","15,301.70","","-0.55%"
"12/12/2002","15,386.90","15,386.90","15,386.90","15,386.90","","0.61%"
"11/12/2002","15,293.50","15,293.50","15,293.50","15,293.50","","-0.70%"
"10/12/2002","15,402.00","15,402.00","15,402.00","15,402.00","","-1.08%"
"09/12/2002","15,570.50","15,570.50","15,570.50","15,570.50","","-0.12%"
"06/12/2002","15,589.20","15,589.20","15,589.20","15,589.20","","-0.43%"
"05/12/2002","15,656.90","15,656.90","15,656.90","15,656.90","","0.44%"
"04/12/2002","15,588.50","15,588.50","15,588.50","15,588.50","","-1.48%"
"03/12/2002","15,822.20","15,822.20","15,822.20","15,822.20","","-0.36%"
"02/12/2002","15,880.10","15,880.10","15,880.10","15,880.10","","0.74%"
"29/11/2002","15,764.10","15,764.10","15,764.10","15,764.10","","0.59%"
"28/11/2002","15,671.90","15,671.90","15,671.90","15,671.90","","1.27%"
"27/11/2002","15,474.60","15,474.60","15,474.60","15,474.60","","-0.34%"
"26/11/2002","15,527.30","15,527.30","15,527.30","15,527.30","","-0.85%"
"25/11/2002","15,660.20","15,660.20","15,660.20","15,660.20","","0.26%"
"22/11/2002","15,619.90","15,619.90","15,619.90","15,619.90","","0.46%"
"21/11/2002","15,548.60","15,548.60","15,548.60","15,548.60","","0.59%"
"20/11/2002","15,458.00","15,458.00","15,458.00","15,458.00","","0.61%"
"19/11/2002","15,365.00","15,365.00","15,365.00","15,365.00","","-0.34%"
"18/11/2002","15,416.70","15,416.70","15,416.70","15,416.70","","0.04%"
"15/11/2002","15,410.80","15,410.80","15,410.80","15,410.80","","1.44%"
"14/11/2002","15,191.80","15,191.80","15,191.80","15,191.80","","-0.30%"
"13/11/2002","15,236.90","15,236.90","15,236.90","15,236.90","","-0.37%"
"12/11/2002","15,293.90","15,293.90","15,293.90","15,293.90","","0.32%"
"11/11/2002","15,244.40","15,244.40","15,244.40","15,244.40","","-1.10%"
"08/11/2002","15,414.30","15,414.30","15,414.30","15,414.30","","-0.99%"
"07/11/2002","15,567.80","15,567.80","15,567.80","15,567.80","","-1.19%"
"06/11/2002","15,755.10","15,755.10","15,755.10","15,755.10","","0.83%"
"05/11/2002","15,625.80","15,625.80","15,625.80","15,625.80","","-0.15%"
"04/11/2002","15,649.10","15,649.10","15,649.10","15,649.10","","1.48%"
"01/11/2002","15,421.40","15,421.40","15,421.40","15,421.40","","-1.07%"
"31/10/2002","15,588.40","15,588.40","15,588.40","15,588.40","","1.35%"
"30/10/2002","15,380.70","15,380.70","15,380.70","15,380.70","","-0.17%"
"29/10/2002","15,406.90","15,406.90","15,406.90","15,406.90","","-0.80%"
"28/10/2002","15,531.00","15,531.00","15,531.00","15,531.00","","0.90%"
"25/10/2002","15,392.80","15,392.80","15,392.80","15,392.80","","-0.46%"
"24/10/2002","15,464.30","15,464.30","15,464.30","15,464.30","","-0.27%"
"23/10/2002","15,506.70","15,506.70","15,506.70","15,506.70","","0.96%"
"22/10/2002","15,358.70","15,358.70","15,358.70","15,358.70","","0.43%"
"21/10/2002","15,292.20","15,292.20","15,292.20","15,292.20","","-0.67%"
"18/10/2002","15,395.80","15,395.80","15,395.80","15,395.80","","0.71%"
"17/10/2002","15,288.00","15,288.00","15,288.00","15,288.00","","-0.14%"
"16/10/2002","15,308.90","15,308.90","15,308.90","15,308.90","","-0.04%"
"15/10/2002","15,314.40","15,314.40","15,314.40","15,314.40","","1.19%"
"14/10/2002","15,134.20","15,134.20","15,134.20","15,134.20","","1.23%"
"11/10/2002","14,950.00","14,950.00","14,950.00","14,950.00","","0.97%"
"10/10/2002","14,806.40","14,806.40","14,806.40","14,806.40","","-0.55%"
"09/10/2002","14,888.80","14,888.80","14,888.80","14,888.80","","-1.09%"
"08/10/2002","15,052.90","15,052.90","15,052.90","15,052.90","","0.21%"
"07/10/2002","15,022.00","15,022.00","15,022.00","15,022.00","","-1.73%"
"04/10/2002","15,285.90","15,285.90","15,285.90","15,285.90","","-0.25%"
"03/10/2002","15,324.40","15,324.40","15,324.40","15,324.40","","0.04%"
"02/10/2002","15,318.70","15,318.70","15,318.70","15,318.70","","0.37%"
"01/10/2002","15,261.80","15,261.80","15,261.80","15,261.80","","0.55%"
"30/09/2002","15,178.30","15,178.30","15,178.30","15,178.30","","-1.19%"
"27/09/2002","15,361.70","15,361.70","15,361.70","15,361.70","","0.68%"
"26/09/2002","15,258.60","15,258.60","15,258.60","15,258.60","","-0.06%"
"25/09/2002","15,267.80","15,267.80","15,267.80","15,267.80","","-1.39%"
"24/09/2002","15,483.20","15,483.20","15,483.20","15,483.20","","-0.40%"
"23/09/2002","15,545.30","15,545.30","15,545.30","15,545.30","","-0.85%"
"20/09/2002","15,679.10","15,679.10","15,679.10","15,679.10","","-0.55%"
"19/09/2002","15,765.40","15,765.40","15,765.40","15,765.40","","-0.93%"
"18/09/2002","15,913.90","15,913.90","15,913.90","15,913.90","","-1.15%"
"17/09/2002","16,099.40","16,099.40","16,099.40","16,099.40","","0.99%"
"16/09/2002","15,941.00","15,941.00","15,941.00","15,941.00","","0.00%"
"13/09/2002","15,940.70","15,940.70","15,940.70","15,940.70","","-0.36%"
"12/09/2002","15,998.70","15,998.70","15,998.70","15,998.70","","-0.17%"
"11/09/2002","16,026.60","16,026.60","16,026.60","16,026.60","","1.22%"
"10/09/2002","15,833.50","15,833.50","15,833.50","15,833.50","","-0.29%"
"09/09/2002","15,879.90","15,879.90","15,879.90","15,879.90","","1.03%"
"06/09/2002","15,717.30","15,717.30","15,717.30","15,717.30","","-0.74%"
"05/09/2002","15,834.10","15,834.10","15,834.10","15,834.10","","0.66%"
"04/09/2002","15,730.70","15,730.70","15,730.70","15,730.70","","-1.56%"
"03/09/2002","15,979.20","15,979.20","15,979.20","15,979.20","","0.40%"
"02/09/2002","15,915.10","15,915.10","15,915.10","15,915.10","","0.51%"
"30/08/2002","15,835.00","15,835.00","15,835.00","15,835.00","","-0.32%"
"29/08/2002","15,885.80","15,885.80","15,885.80","15,885.80","","-0.19%"
"28/08/2002","15,915.60","15,915.60","15,915.60","15,915.60","","-0.71%"
"27/08/2002","16,029.60","16,029.60","16,029.60","16,029.60","","-0.51%"
"26/08/2002","16,111.70","16,111.70","16,111.70","16,111.70","","-0.06%"
"23/08/2002","16,122.10","16,122.10","16,122.10","16,122.10","","-0.35%"
"22/08/2002","16,178.40","16,178.40","16,178.40","16,178.40","","1.00%"
"21/08/2002","16,019.00","16,019.00","16,019.00","16,019.00","","-0.35%"
"20/08/2002","16,075.20","16,075.20","16,075.20","16,075.20","","0.91%"
"19/08/2002","15,931.00","15,931.00","15,931.00","15,931.00","","0.50%"
"16/08/2002","15,851.50","15,851.50","15,851.50","15,851.50","","0.17%"
"15/08/2002","15,824.40","15,824.40","15,824.40","15,824.40","","1.03%"
"14/08/2002","15,663.40","15,663.40","15,663.40","15,663.40","","-0.41%"
"13/08/2002","15,727.90","15,727.90","15,727.90","15,727.90","","0.21%"
"12/08/2002","15,694.20","15,694.20","15,694.20","15,694.20","","-0.02%"
"09/08/2002","15,698.10","15,698.10","15,698.10","15,698.10","","0.96%"
"08/08/2002","15,548.10","15,548.10","15,548.10","15,548.10","","0.86%"
"07/08/2002","15,415.80","15,415.80","15,415.80","15,415.80","","2.19%"
"06/08/2002","15,085.60","15,085.60","15,085.60","15,085.60","","-0.77%"
"05/08/2002","15,202.10","15,202.10","15,202.10","15,202.10","","-1.46%"
"02/08/2002","15,428.10","15,428.10","15,428.10","15,428.10","","-0.76%"
"01/08/2002","15,546.40","15,546.40","15,546.40","15,546.40","","-0.29%"
"31/07/2002","15,591.30","15,591.30","15,591.30","15,591.30","","0.08%"
"30/07/2002","15,578.80","15,578.80","15,578.80","15,578.80","","1.60%"
"29/07/2002","15,333.20","15,333.20","15,333.20","15,333.20","","1.53%"
"26/07/2002","15,102.40","15,102.40","15,102.40","15,102.40","","-1.74%"
"25/07/2002","15,370.00","15,370.00","15,370.00","15,370.00","","0.84%"
"24/07/2002","15,242.50","15,242.50","15,242.50","15,242.50","","-2.31%"
"23/07/2002","15,602.40","15,602.40","15,602.40","15,602.40","","-0.02%"
"22/07/2002","15,606.30","15,606.30","15,606.30","15,606.30","","-0.64%"
"19/07/2002","15,706.20","15,706.20","15,706.20","15,706.20","","-1.37%"
"18/07/2002","15,923.80","15,923.80","15,923.80","15,923.80","","0.96%"
"17/07/2002","15,771.80","15,771.80","15,771.80","15,771.80","","-1.12%"
"16/07/2002","15,950.80","15,950.80","15,950.80","15,950.80","","-0.93%"
"15/07/2002","16,100.40","16,100.40","16,100.40","16,100.40","","-0.30%"
"12/07/2002","16,149.20","16,149.20","16,149.20","16,149.20","","0.14%"
"11/07/2002","16,126.50","16,126.50","16,126.50","16,126.50","","-1.05%"
"10/07/2002","16,297.00","16,297.00","16,297.00","16,297.00","","-0.99%"
"09/07/2002","16,459.60","16,459.60","16,459.60","16,459.60","","0.76%"
"08/07/2002","16,334.80","16,334.80","16,334.80","16,334.80","","0.59%"
"05/07/2002","16,239.70","16,239.70","16,239.70","16,239.70","","0.19%"
"04/07/2002","16,208.60","16,208.60","16,208.60","16,208.60","","0.71%"
"03/07/2002","16,093.60","16,093.60","16,093.60","16,093.60","","-0.82%"
"02/07/2002","16,225.90","16,225.90","16,225.90","16,225.90","","-0.49%"
"01/07/2002","16,305.50","16,305.50","16,305.50","16,305.50","","0.37%"
"28/06/2002","16,245.30","16,245.30","16,245.30","16,245.30","","0.10%"
"27/06/2002","16,229.80","16,229.80","16,229.80","16,229.80","","1.05%"
"26/06/2002","16,060.70","16,060.70","16,060.70","16,060.70","","-1.48%"
"25/06/2002","16,302.70","16,302.70","16,302.70","16,302.70","","-0.25%"
"24/06/2002","16,343.00","16,343.00","16,343.00","16,343.00","","-0.40%"
"21/06/2002","16,408.60","16,408.60","16,408.60","16,408.60","","-0.84%"
"20/06/2002","16,547.00","16,547.00","16,547.00","16,547.00","","-0.01%"
"19/06/2002","16,548.40","16,548.40","16,548.40","16,548.40","","-0.97%"
"18/06/2002","16,709.80","16,709.80","16,709.80","16,709.80","","0.37%"
"17/06/2002","16,647.60","16,647.60","16,647.60","16,647.60","","0.17%"
"14/06/2002","16,619.80","16,619.80","16,619.80","16,619.80","","-0.59%"
"13/06/2002","16,717.70","16,717.70","16,717.70","16,717.70","","-0.43%"
"12/06/2002","16,790.00","16,790.00","16,790.00","16,790.00","","0.01%"
"11/06/2002","16,788.40","16,788.40","16,788.40","16,788.40","","-0.43%"
"07/06/2002","16,860.60","16,860.60","16,860.60","16,860.60","","0.13%"
"06/06/2002","16,838.00","16,838.00","16,838.00","16,838.00","","-0.09%"
"05/06/2002","16,852.40","16,852.40","16,852.40","16,852.40","","0.10%"
"04/06/2002","16,836.40","16,836.40","16,836.40","16,836.40","","-0.84%"
"03/06/2002","16,979.60","16,979.60","16,979.60","16,979.60","","0.15%"
"31/05/2002","16,953.60","16,953.60","16,953.60","16,953.60","","-0.38%"
"30/05/2002","17,018.10","17,018.10","17,018.10","17,018.10","","0.17%"
"29/05/2002","16,988.40","16,988.40","16,988.40","16,988.40","","-0.14%"
"28/05/2002","17,011.80","17,011.80","17,011.80","17,011.80","","0.13%"
"27/05/2002","16,990.40","16,990.40","16,990.40","16,990.40","","-0.16%"
"24/05/2002","17,017.00","17,017.00","17,017.00","17,017.00","","0.40%"
"23/05/2002","16,948.80","16,948.80","16,948.80","16,948.80","","-0.48%"
"22/05/2002","17,030.40","17,030.40","17,030.40","17,030.40","","0.38%"
"21/05/2002","16,965.60","16,965.60","16,965.60","16,965.60","","-0.47%"
"20/05/2002","17,046.30","17,046.30","17,046.30","17,046.30","","-0.56%"
"17/05/2002","17,143.00","17,143.00","17,143.00","17,143.00","","0.60%"
"16/05/2002","17,041.40","17,041.40","17,041.40","17,041.40","","0.57%"
"15/05/2002","16,944.80","16,944.80","16,944.80","16,944.80","","1.87%"
"14/05/2002","16,634.40","16,634.40","16,634.40","16,634.40","","0.36%"
"13/05/2002","16,575.20","16,575.20","16,575.20","16,575.20","","-0.85%"
"10/05/2002","16,717.80","16,717.80","16,717.80","16,717.80","","-0.23%"
"09/05/2002","16,756.20","16,756.20","16,756.20","16,756.20","","-0.04%"
"08/05/2002","16,763.00","16,763.00","16,763.00","16,763.00","","0.45%"
"07/05/2002","16,688.40","16,688.40","16,688.40","16,688.40","","-0.61%"
"06/05/2002","16,790.80","16,790.80","16,790.80","16,790.80","","-0.60%"
"03/05/2002","16,891.60","16,891.60","16,891.60","16,891.60","","0.11%"
"02/05/2002","16,872.90","16,872.90","16,872.90","16,872.90","","0.06%"
"01/05/2002","16,863.30","16,863.30","16,863.30","16,863.30","","0.31%"
"30/04/2002","16,811.20","16,811.20","16,811.20","16,811.20","","-0.08%"
"29/04/2002","16,825.30","16,825.30","16,825.30","16,825.30","","-0.78%"
"26/04/2002","16,957.20","16,957.20","16,957.20","16,957.20","","0.17%"
"24/04/2002","16,928.30","16,928.30","16,928.30","16,928.30","","-0.89%"
"23/04/2002","17,080.50","17,080.50","17,080.50","17,080.50","","-0.29%"
"22/04/2002","17,129.50","17,129.50","17,129.50","17,129.50","","0.18%"
"19/04/2002","17,098.20","17,098.20","17,098.20","17,098.20","","0.04%"
"18/04/2002","17,091.70","17,091.70","17,091.70","17,091.70","","0.18%"
"17/04/2002","17,060.90","17,060.90","17,060.90","17,060.90","","0.44%"
"16/04/2002","16,986.60","16,986.60","16,986.60","16,986.60","","0.55%"
"15/04/2002","16,893.30","16,893.30","16,893.30","16,893.30","","0.40%"
"12/04/2002","16,825.50","16,825.50","16,825.50","16,825.50","","-0.38%"
"11/04/2002","16,889.60","16,889.60","16,889.60","16,889.60","","-0.29%"
"10/04/2002","16,939.40","16,939.40","16,939.40","16,939.40","","0.42%"
"09/04/2002","16,869.10","16,869.10","16,869.10","16,869.10","","-0.75%"
"08/04/2002","16,997.30","16,997.30","16,997.30","16,997.30","","0.00%"
"05/04/2002","16,998.00","16,998.00","16,998.00","16,998.00","","0.52%"
"04/04/2002","16,910.30","16,910.30","16,910.30","16,910.30","","-0.14%"
"03/04/2002","16,933.40","16,933.40","16,933.40","16,933.40","","-0.28%"
"02/04/2002","16,980.30","16,980.30","16,980.30","16,980.30","","-0.80%"
"28/03/2002","17,117.50","17,117.50","17,117.50","17,117.50","","0.10%"
"27/03/2002","17,099.90","17,099.90","17,099.90","17,099.90","","0.82%"
"26/03/2002","16,960.80","16,960.80","16,960.80","16,960.80","","-1.16%"
"25/03/2002","17,159.50","17,159.50","17,159.50","17,159.50","","-0.26%"
"22/03/2002","17,203.70","17,203.70","17,203.70","17,203.70","","0.04%"
"21/03/2002","17,197.30","17,197.30","17,197.30","17,197.30","","-0.89%"
"20/03/2002","17,351.40","17,351.40","17,351.40","17,351.40","","0.21%"
"19/03/2002","17,315.90","17,315.90","17,315.90","17,315.90","","0.22%"
"18/03/2002","17,277.40","17,277.40","17,277.40","17,277.40","","1.48%"
"15/03/2002","17,025.50","17,025.50","17,025.50","17,025.50","","-1.28%"
"14/03/2002","17,246.20","17,246.20","17,246.20","17,246.20","","0.06%"
